23145_ZC_11; 10.180.8.184; 2014/05/26 10:34:59; Compliant with Beacon design 1.9: NOK; {WFQ Q7Weight=[20],NOK, WFQ Q2Weight=[0],NOK, WFQ Q6Weight=[10],NOK, License Mask=[131135],NOK, EtherType=[],OK, WFQ Q5Weight=[0],NOK, WFQ Q8Weight=[50],NOK, Strict Prio Queues Number=[2],NOK, WFQ Q3Weight=[0],NOK, WFQ Q1Weight=[1],NOK, WFQ Q4Weight=[0],NOK, IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 5, 0, 0, 0, 6, 0, 6, 0, 6, 0, 0, 0, 6, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],OK, Classification Method=[EtherType;2, IPv4/IPv6;2, MPLS label;2, Port;1, VLAN priority 802.1p;1, VLAN_ID;2],OK}
11753_ZC_11; 10.168.64.105; 2014/05/26 10:34:46; Compliant with Beacon design 1.9: OK; null
11753_ZC_12; 10.168.64.106; 2014/05/26 10:34:46; Compliant with Beacon design 1.9: NOK; {WFQ Q7Weight=[20],NOK, WFQ Q2Weight=[0],NOK, WFQ Q6Weight=[10],NOK, License Mask=[131263],NOK, EtherType=[],OK, WFQ Q5Weight=[0],NOK, WFQ Q8Weight=[50],NOK, Strict Prio Queues Number=[2],NOK, WFQ Q3Weight=[0],NOK, WFQ Q1Weight=[1],NOK, WFQ Q4Weight=[0],NOK, IPv4/IPv6 priority=[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 5, 0, 0, 0, 6, 0, 6, 0, 6, 0, 0, 0, 6, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],OK, Classification Method=[EtherType;2, IPv4/IPv6;2, MPLS label;2, Port;1, VLAN priority 802.1p;1, VLAN_ID;2],OK}
1250_ZC_11; 10.168.69.77; 2014/05/26 10:34:52; Compliant with Beacon design 1.9: OK; null
1250_ZC_12; 10.168.69.78; null; Compliant with Beacon design 1.9: OK; null
1250_ZC_13; 10.168.69.79; null; Compliant with Beacon design 1.9: OK; null
1250_ZC_14; 10.168.69.80; null; Compliant with Beacon design 1.9: OK; null
32160_ZC_11; 10.168.69.82; null; Compliant with Beacon design 1.9: OK; null
32160_ZC_12; 10.168.69.83; null; Compliant with Beacon design 1.9: OK; null
32160_ZC_13; 10.168.69.84; null; Compliant with Beacon design 1.9: OK; null
3506_ZC_11; 10.168.69.95; null; Compliant with Beacon design 1.9: OK; null
37479_ZC_11; 10.168.69.87; null; Compliant with Beacon design 1.9: OK; null
37479_ZC_12; 10.168.69.88; null; Compliant with Beacon design 1.9: OK; null
37479_ZC_13; 10.168.69.89; null; Compliant with Beacon design 1.9: OK; null
37479_ZC_14; 10.168.69.90; null; Compliant with Beacon design 1.9: OK; null
5300_ZC_11; 10.168.69.92; null; Compliant with Beacon design 1.9: OK; null
5300_ZC_12; 10.168.69.93; null; Compliant with Beacon design 1.9: OK; null
5306_ZC_11; 10.168.69.97; null; Compliant with Beacon design 1.9: OK; null
5487_ZC_11; 10.168.64.109; 2014/05/26 10:34:59; Compliant with Beacon design 1.9: OK; null
5487_ZC_12; 10.168.64.110; 2014/05/26 10:34:59; Compliant with Beacon design 1.9: OK; null
5487_ZD_12; 10.168.64.115; 2014/05/26 10:34:59; Compliant with Beacon design 1.9: OK; null
5487_ZD_13; 10.168.64.111; null; Compliant with Beacon design 1.9: OK; null
5487_ZD_14; 10.168.64.112; null; Compliant with Beacon design 1.9: OK; null
5913_ZD_11; 10.168.64.114; null; Compliant with Beacon design 1.9: OK; null
